number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
59,0.7398125593493249,2026-04-12 23:12:07.918526,2026-04-12 23:12:08.076928,0 days 00:00:00.158402,0.6050444527741506,0.223725785569111,0.06378172857254681,8,26,414,1.5727800006866026,1.3494232326613405,0.9296759727514958,COMPLETE
60,0.7412885512571736,2026-04-12 23:12:08.076928,2026-04-12 23:12:08.286252,0 days 00:00:00.209324,0.48564781806216606,0.03399199203901979,0.13076518037450732,3,20,321,1.2499716644909038,2.1184568625638054,0.6006811264532358,COMPLETE
61,0.7529210189504975,2026-04-12 23:12:08.286252,2026-04-12 23:12:08.579387,0 days 00:00:00.293135,0.8615455775581704,0.08251020720059865,0.1811821253847782,5,15,1111,1.410671415618881,1.0959440592308476,0.6252598376201159,COMPLETE
62,0.7371289376986911,2026-04-12 23:12:08.579387,2026-04-12 23:12:08.813799,0 days 00:00:00.234412,0.7315434825221517,0.17277513145779144,0.07799328997494569,7,10,1285,1.00964186773015,0.6672778166141493,0.6771469928504493,COMPLETE
63,0.7378514512200157,2026-04-12 23:12:08.813799,2026-04-12 23:12:09.046065,0 days 00:00:00.232266,0.9397818004739503,0.24752186784414115,0.11473913575624912,5,17,1181,1.7221380065252982,0.9956928265777019,0.7593952616092072,COMPLETE
64,0.741267908013707,2026-04-12 23:12:09.046065,2026-04-12 23:12:09.268871,0 days 00:00:00.222806,0.7761807365688973,0.29312319327302994,0.1518346663280647,6,12,922,1.4599049983296122,0.7351345483195105,0.7259146454279991,COMPLETE
65,0.7452004458940589,2026-04-12 23:12:09.268871,2026-04-12 23:12:09.488829,0 days 00:00:00.219958,0.8236780461719515,0.1039606777874325,0.19921514690863554,4,15,1071,1.3219233387971785,1.2432477773612463,0.7823333117077238,COMPLETE
66,0.745148837785393,2026-04-12 23:12:09.488829,2026-04-12 23:12:09.709349,0 days 00:00:00.220520,0.5269338558463862,0.036835794011456126,0.05284444917061663,4,19,1081,1.1193323366609087,2.909742776064005,0.8155257894352507,COMPLETE
67,0.7433528756038148,2026-04-12 23:12:09.710352,2026-04-12 23:12:09.838247,0 days 00:00:00.127895,0.754752781848925,0.20208939143889848,0.08463199140327517,5,24,1028,1.600008762787681,4.804997305364287,0.8939609894426914,COMPLETE
68,0.7465835432063086,2026-04-12 23:12:09.838247,2026-04-12 23:12:10.001269,0 days 00:00:00.163022,0.6800788071626035,0.16183840869226357,0.10147587772608103,4,8,1227,0.6783291333498512,1.4607080528057497,0.8723250909169667,COMPLETE
69,0.7379133809504149,2026-04-12 23:12:10.001269,2026-04-12 23:12:10.228708,0 days 00:00:00.227439,0.45361798096347133,0.32708032169694,0.012333848241553163,5,18,241,0.8244867778535654,0.600083598956817,0.8494908280865727,COMPLETE
70,0.7392861566409314,2026-04-12 23:12:10.228708,2026-04-12 23:12:10.396015,0 days 00:00:00.167307,0.6470091669866735,0.1315188787907246,0.1322541881910329,3,14,451,1.8620337760999435,0.9821228229120089,0.909294866455522,COMPLETE
71,0.7514037405557161,2026-04-12 23:12:10.396015,2026-04-12 23:12:10.607099,0 days 00:00:00.211084,0.4344673881842087,0.3642129923785228,0.1480081190884983,4,22,1376,0.1594253261781109,3.382789952574498,0.7462472556839744,COMPLETE
72,0.7403286404359855,2026-04-12 23:12:10.607099,2026-04-12 23:12:10.750121,0 days 00:00:00.143022,0.41874962807077176,0.3959931330016961,0.16520965183219025,4,21,1299,0.36429302616699866,3.309312717133293,0.7990988808208275,COMPLETE
73,0.750897981090789,2026-04-12 23:12:10.750121,2026-04-12 23:12:10.980996,0 days 00:00:00.230875,0.4898809755110954,0.47179472622553287,0.18357128341773493,4,21,376,0.4520103618443191,3.535011657776578,0.8367274384292879,COMPLETE
74,0.7568432352091161,2026-04-12 23:12:10.980996,2026-04-12 23:12:11.271284,0 days 00:00:00.290288,0.457632156585426,0.40078345257979037,0.14466516460033432,4,25,1409,1.2240442988624434,0.8662022096560562,0.7916219493044842,COMPLETE
75,0.7496800297262706,2026-04-12 23:12:11.271284,2026-04-12 23:12:11.448478,0 days 00:00:00.177194,0.5228390333390227,0.5608260183228576,0.12279252518297945,5,26,555,1.2151565561939075,0.8694173359577531,0.7810669824306306,COMPLETE
76,0.7411750134181083,2026-04-12 23:12:11.448478,2026-04-12 23:12:11.589832,0 days 00:00:00.141354,0.5680738821964009,0.28399048909816416,0.1630986728465258,3,24,780,0.9566474243108744,1.0945196863345197,0.6930109852265728,COMPLETE
77,0.7504025432475951,2026-04-12 23:12:11.589832,2026-04-12 23:12:11.756883,0 days 00:00:00.167051,0.45977511436225804,0.24244646905248482,0.14137229740307578,4,29,1413,1.0626159247405615,0.5697871220159223,0.8564533502819396,COMPLETE
78,0.7391622971801329,2026-04-12 23:12:11.756883,2026-04-12 23:12:11.922226,0 days 00:00:00.165343,0.9041039828543749,0.3222732594163507,0.030088483579117423,6,28,666,1.533689253089572,0.749240730141437,0.7573584607064167,COMPLETE
79,0.7544382973452789,2026-04-12 23:12:11.922226,2026-04-12 23:12:12.133167,0 days 00:00:00.210941,0.6707616598070832,0.08662372721590987,0.18295760135625797,5,25,915,1.1521964738765604,0.9192442974737456,0.9977058680346684,COMPLETE
80,0.7547066595103422,2026-04-12 23:12:12.133167,2026-04-12 23:12:12.409449,0 days 00:00:00.276282,0.6663416702207987,0.07148416742063826,0.16750891187973296,3,23,886,1.1558689243884404,0.9232975931461452,0.9651257478784745,COMPLETE
81,0.764037405557161,2026-04-12 23:12:12.409449,2026-04-12 23:12:12.670215,0 days 00:00:00.260766,0.6729203627512318,0.08061666754485836,0.18415327180571536,3,23,801,1.1684359869221592,0.9779478752620139,0.9954901273608607,COMPLETE
82,0.7539222162586187,2026-04-12 23:12:12.670215,2026-04-12 23:12:12.882573,0 days 00:00:00.212358,0.7094012145062458,0.869139815166635,0.1676882472953551,3,23,626,1.2631608996985344,0.7751984813829023,0.9669979667743234,COMPLETE
83,0.7552020973535362,2026-04-12 23:12:12.882573,2026-04-12 23:12:13.081319,0 days 00:00:00.198746,0.6285289507161234,0.024562630128972987,0.1993296226301981,3,23,415,1.3381443929258658,0.5650823528080009,0.9860005314205562,COMPLETE
84,0.751248916229718,2026-04-12 23:12:13.081319,2026-04-12 23:12:13.357248,0 days 00:00:00.275929,0.6289045044002022,0.0015999061609387535,0.1908338680642141,3,24,470,1.3612626750284802,0.5170773820402267,0.9922825904438041,COMPLETE
85,0.7506915486561249,2026-04-12 23:12:13.357248,2026-04-12 23:12:13.526629,0 days 00:00:00.169381,0.6107696237725158,0.0365708318738712,0.1570598844155078,3,25,416,1.3141854080836226,0.6344566795183934,0.9821613252030316,COMPLETE
86,0.7574625325131085,2026-04-12 23:12:13.526629,2026-04-12 23:12:13.764293,0 days 00:00:00.237664,0.5870821890700585,0.058150729724254016,0.18734614024506308,3,26,531,0.8880774853516185,1.2497857790729348,0.9474843939596709,COMPLETE
87,0.7473783080797655,2026-04-12 23:12:13.764293,2026-04-12 23:12:13.908602,0 days 00:00:00.144309,0.5899832386640353,0.02463351626715924,0.18837954113939176,3,27,354,0.8941261905822072,1.209343374762655,0.9430013471279866,COMPLETE
88,0.7559658973617934,2026-04-12 23:12:13.908602,2026-04-12 23:12:14.102357,0 days 00:00:00.193755,0.5559303605632251,0.12270153337720673,0.19773234618262733,3,26,523,1.2078468770403492,1.5354807015118808,0.9569946385329985,COMPLETE
89,0.7518682135337105,2026-04-12 23:12:14.102357,2026-04-12 23:12:14.333464,0 days 00:00:00.231107,0.5525499743219566,0.4318397122079736,0.19618196285452222,3,26,494,0.9848228910773655,1.5851441544317901,0.9582384810186418,COMPLETE
90,0.7477911729490938,2026-04-12 23:12:14.333464,2026-04-12 23:12:14.529662,0 days 00:00:00.196198,0.6497890980961831,0.10718589939193977,0.17748437016733776,3,29,525,1.207803702598166,1.7701846615303998,0.9868481236190706,COMPLETE
91,0.7557491433053961,2026-04-12 23:12:14.529662,2026-04-12 23:12:14.724511,0 days 00:00:00.194849,0.5757071269264689,0.0569975888808535,0.1747021794969788,3,22,591,0.789298071834558,1.3046818189339686,0.999446642508186,COMPLETE
92,0.7559142892531274,2026-04-12 23:12:14.724511,2026-04-12 23:12:14.935465,0 days 00:00:00.210954,0.6004491128348816,0.053496177251788665,0.19975956753055235,3,25,574,0.7841194938778779,1.9790892860232847,0.9781075192202997,COMPLETE
93,0.7570909541307129,2026-04-12 23:12:14.937468,2026-04-12 23:12:15.177237,0 days 00:00:00.239769,0.5780492928096645,0.06468494547267667,0.17361399244408185,3,27,535,0.7811981517987578,1.4685943207040246,0.9403035595944554,COMPLETE
94,0.7429296891127534,2026-04-12 23:12:15.177237,2026-04-12 23:12:15.373432,0 days 00:00:00.196195,0.5815373417025511,0.12807326884691783,0.15656455320124502,3,27,600,0.7867162868228312,2.0032635815820714,0.9481162573003672,COMPLETE
95,0.7412369431485075,2026-04-12 23:12:15.373432,2026-04-12 23:12:16.034343,0 days 00:00:00.660911,0.5633208966040294,0.06578185815260605,0.020984054513916935,3,28,567,0.7072247605722429,1.3096099662094134,0.9290015783388765,COMPLETE
96,0.7436109161471451,2026-04-12 23:12:16.034343,2026-04-12 23:12:16.255435,0 days 00:00:00.221092,0.5974459746970586,0.09468703711183885,0.1441502314365942,3,26,689,0.5568963853878885,1.678361528443478,0.9756487765279398,COMPLETE
97,0.7637793650138309,2026-04-12 23:12:16.255435,2026-04-12 23:12:16.610585,0 days 00:00:00.355150,0.6063181871079985,0.37789655996610927,0.18476083308676147,3,25,518,0.6530030678790005,1.408084692730482,0.9622536393949054,COMPLETE
98,0.7460881053631147,2026-04-12 23:12:16.610585,2026-04-12 23:12:16.973596,0 days 00:00:00.363011,0.6110269079730511,0.5174156310889659,0.18557941596794675,3,25,512,0.6224705676395773,1.895945771826233,0.9388096230954723,COMPLETE
99,0.7509392675777218,2026-04-12 23:12:16.973596,2026-04-12 23:12:17.298478,0 days 00:00:00.324882,0.5415012443804919,0.3687848312729401,0.15644153909704103,3,27,537,0.7401960048626541,1.4681792892557046,0.9605808869294111,COMPLETE
