number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
16,0.8244871265317362,2026-04-12 23:10:39.403338,2026-04-12 23:10:39.633748,0 days 00:00:00.230410,0.5842428412925791,0.636287802064534,0.03876064659645059,6,30,202,0.8657590481884794,0.5593064647141559,0.5035640893636597,COMPLETE
17,0.8207844965117909,2026-04-12 23:10:39.633748,2026-04-12 23:10:39.787282,0 days 00:00:00.153534,0.5673941937503812,0.6274198266149676,0.034945428374326744,4,29,223,0.6656483257323365,0.6434172658669481,0.50290425355073,COMPLETE
18,0.8156216565803551,2026-04-12 23:10:39.787282,2026-04-12 23:10:40.018596,0 days 00:00:00.231314,0.4129023191872804,0.5371269289466303,0.10850452018237756,6,26,416,0.18034810589485584,0.6126727241974467,0.5030695099428933,COMPLETE
19,0.8224572326495864,2026-04-12 23:10:40.018596,2026-04-12 23:10:40.653024,0 days 00:00:00.634428,0.6677932050700218,0.25858650608794764,0.017990149181539516,4,21,402,0.9073210715005743,2.2239699082172666,0.8225277071250962,COMPLETE
20,0.8172568137866046,2026-04-12 23:10:40.655078,2026-04-12 23:10:40.983520,0 days 00:00:00.328442,0.5373238983302802,0.6980966400054011,0.03474645289842526,6,29,224,0.39556137349497605,1.902498605479452,0.964051434116436,COMPLETE
21,0.8191910234985164,2026-04-12 23:10:40.983520,2026-04-12 23:10:41.390270,0 days 00:00:00.406750,0.6421790102692003,0.8820061431824576,0.04838659692259808,8,9,523,0.9826003947298735,4.955532582544006,0.6226452857748592,COMPLETE
22,0.8188092341855856,2026-04-12 23:10:41.390270,2026-04-12 23:10:41.616941,0 days 00:00:00.226671,0.9106079302233675,0.887884848929736,0.06328909064791773,6,14,741,0.7522900575317862,3.917526667198005,0.5515733986952771,COMPLETE
23,0.8155957618544161,2026-04-12 23:10:41.616941,2026-04-12 23:10:41.788436,0 days 00:00:00.171495,0.7616745136227101,0.7251615496994137,0.09375261199302208,5,20,1318,1.2095003385482788,3.1395943476176233,0.7051984933566552,COMPLETE
24,0.8209581806491871,2026-04-12 23:10:41.788436,2026-04-12 23:10:42.041360,0 days 00:00:00.252924,0.4962331573002921,0.5564826257956864,0.03712247915408484,6,15,381,1.4481938012679865,3.4348720937980617,0.5503705775155242,COMPLETE
25,0.8199855494797686,2026-04-12 23:10:42.043370,2026-04-12 23:10:42.235334,0 days 00:00:00.191964,0.5726111934192712,0.929192250636494,0.053820360640595456,8,11,617,0.041985633355400065,0.9029690104693154,0.6167631184998169,COMPLETE
26,0.8214463909699408,2026-04-12 23:10:42.235334,2026-04-12 23:10:42.664940,0 days 00:00:00.429606,0.7345105909436844,0.8124197626676879,0.031072739957050212,7,25,756,1.0974987103672538,4.589635907059212,0.7148898204738637,COMPLETE
27,0.8208242859687217,2026-04-12 23:10:42.664940,2026-04-12 23:10:42.862230,0 days 00:00:00.197290,0.8893612491299094,0.6871166644514545,0.018646722805628593,4,19,204,0.8576168441790984,4.180935687746261,0.5295716509674251,COMPLETE
28,0.8152035514932416,2026-04-12 23:10:42.862230,2026-04-12 23:10:43.199502,0 days 00:00:00.337272,0.452196454128812,0.8010213748290923,0.057769392359128036,9,7,479,0.4215420743742465,2.9009227295586606,0.6288156465306467,COMPLETE
