number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
12,0.7071391349661282,2026-04-12 23:12:56.500346,2026-04-12 23:12:56.598316,0 days 00:00:00.097970,0.8092516871347298,0.8071591762056871,0.018367661738596434,7,15,869,0.9695143812863822,1.9890838427445328,0.757299222644604,COMPLETE
13,0.7152162584679521,2026-04-12 23:12:56.600318,2026-04-12 23:12:56.712091,0 days 00:00:00.111773,0.9508608242931966,0.4860274289730421,0.046668027757370785,6,11,518,1.4269668772466928,0.675365672915017,0.6578156280449837,COMPLETE
14,0.7149557060969254,2026-04-12 23:12:56.712091,2026-04-12 23:12:56.785149,0 days 00:00:00.073058,0.6012819453982043,0.826429606206115,0.037233178712729895,5,20,1388,1.00348584780444,3.672171871706797,0.8155421717694825,COMPLETE
15,0.7066180302240749,2026-04-12 23:12:56.785149,2026-04-12 23:12:56.925533,0 days 00:00:00.140384,0.8139021990601101,0.269170993759582,0.017274004741931064,7,5,960,1.9968149237698127,2.222623902514062,0.6552687864384217,COMPLETE
16,0.7173006774361648,2026-04-12 23:12:56.925533,2026-04-12 23:12:56.980266,0 days 00:00:00.054733,0.6239699355781846,0.5280835661339677,0.03487776753903612,3,18,1292,1.5801920973329198,1.2812130574325122,0.5028410288887101,COMPLETE
17,0.7115685252735799,2026-04-12 23:12:56.980266,2026-04-12 23:12:57.038406,0 days 00:00:00.058140,0.9989903907404595,0.509483119603154,0.0695502940606232,6,24,711,1.1473789350111838,3.4992447486161744,0.6949351775018119,COMPLETE
18,0.7136529442417926,2026-04-12 23:12:57.038406,2026-04-12 23:12:57.169914,0 days 00:00:00.131508,0.7604969048273326,0.6801290822067432,0.017674473671937585,5,14,1001,1.6314596746190855,4.886232986322562,0.8359144231488346,COMPLETE
19,0.7209484106305368,2026-04-12 23:12:57.169914,2026-04-12 23:12:57.244531,0 days 00:00:00.074617,0.5438530034141574,0.8684406309372144,0.10329028379573521,5,8,461,0.8118405308186342,2.6060126968621535,0.6289249549790896,COMPLETE
20,0.7243355914538823,2026-04-12 23:12:57.244531,2026-04-12 23:12:57.319713,0 days 00:00:00.075182,0.8871738525870243,0.39190831089335354,0.034254690633263724,4,18,1251,0.023241923255106545,1.0356842643748714,0.964051434116436,COMPLETE
21,0.7251172485669619,2026-04-12 23:12:57.319713,2026-04-12 23:12:57.398039,0 days 00:00:00.078326,0.8984200161170535,0.3999893273750282,0.034900563547248485,4,18,1255,0.034716807011537676,1.0628653218448014,0.9867145705142458,COMPLETE
22,0.7180823345492444,2026-04-12 23:12:57.398039,2026-04-12 23:12:57.490055,0 days 00:00:00.092016,0.8942118943003983,0.2423606320037061,0.02189994552879918,4,22,766,0.3187328403436611,1.9496117193932916,0.9774821017537941,COMPLETE
23,0.7274622199062011,2026-04-12 23:12:57.490055,2026-04-12 23:12:57.552111,0 days 00:00:00.062056,0.9983008171518407,0.5505273774839804,0.031740251131349845,5,12,1225,1.3390711838411038,0.9829211597484269,0.7088981984177304,COMPLETE
24,0.7351485148514851,2026-04-12 23:12:57.552111,2026-04-12 23:12:57.613842,0 days 00:00:00.061731,0.982373239442998,0.585855846859722,0.013874155165859317,5,11,1029,1.275322991975805,0.8680924304762101,0.708597647887994,COMPLETE
25,0.7111776967170401,2026-04-12 23:12:57.613842,2026-04-12 23:12:57.696243,0 days 00:00:00.082401,0.9997159389538655,0.5614273541268635,0.010072779751313498,6,11,1061,1.280127104960484,0.5100149780821963,0.7125383684055955,COMPLETE
26,0.7188639916623241,2026-04-12 23:12:57.696243,2026-04-12 23:12:57.861908,0 days 00:00:00.165665,0.9605404524791741,0.7305033006818811,0.013131492974815263,5,13,809,1.0126701617961409,0.8578334218522433,0.7975794633595532,COMPLETE
27,0.7295466388744138,2026-04-12 23:12:57.861908,2026-04-12 23:12:57.930556,0 days 00:00:00.068648,0.9148061100748972,0.5951257826665033,0.013800474744231218,6,10,1176,0.7472968170894839,1.6746188826989532,0.6860776522846479,COMPLETE
28,0.7364512767066179,2026-04-12 23:12:57.930556,2026-04-12 23:12:57.993897,0 days 00:00:00.063341,0.9280143516504914,0.5902855275756019,0.014185764910779887,5,10,1186,0.8004955724585505,1.6433358649640386,0.6979431114845958,COMPLETE
29,0.710656591974987,2026-04-12 23:12:57.993897,2026-04-12 23:12:58.074408,0 days 00:00:00.080511,0.8547546801076824,0.6084493466388156,0.013350275460867993,7,9,1375,0.7119611566386314,1.7637739008094058,0.746108626766824,COMPLETE
30,0.7051849921834287,2026-04-12 23:12:58.074408,2026-04-12 23:12:58.161404,0 days 00:00:00.086996,0.7544010582287524,0.6710134895253169,0.015573412655132927,6,6,1195,0.8360510450266975,2.329016342778811,0.6904546166237258,COMPLETE
31,0.7154768108389786,2026-04-12 23:12:58.161404,2026-04-12 23:12:58.246389,0 days 00:00:00.084985,0.9238741208212203,0.5688078266654354,0.011939457330911033,5,12,1186,1.1144559395912306,1.6403196593313718,0.7425981827116,COMPLETE
32,0.7162584679520584,2026-04-12 23:12:58.246389,2026-04-12 23:12:58.406326,0 days 00:00:00.159937,0.9262401764945929,0.47438098513200383,0.014977016678410079,5,10,1395,0.524697281983404,1.082123979432811,0.6910368367824432,COMPLETE
